   NO.      Round     Ori_Content   Lack_Content   Extra_Content   Final_Cover  
   4713       18           6              0              0             1.0             7       
   4714       18           6              1              0       0.8333333333333334       5       
   4715       15           4              0              0             1.0             5       
   4716       15           5              0              0             1.0             5       
   4717       16           4              0              0             1.0             5       
   4718       16           6              1              0       0.8333333333333334       6       
   4719       17           5              1              0             0.8             4       
   4720       17           5              1              0             0.8             4       
   4721       15           4              0              0             1.0             5       
   4722       16           4              1              0            0.75             3       
   4723       15           5              0              0             1.0             5       
   4724       19           7              1              0       0.8571428571428571       7       
   4725       16           4              0              0             1.0             4       
   4726       14           4              0              0             1.0             5       
   4727       18           6              1              0       0.8333333333333334       5       
   4728       17           5              0              0             1.0             6       
   4729       16           5              0              0             1.0             5       
   4730       18           7              0              0             1.0             7       
   4731       8            4              0              0             1.0             4       
   4732       14           3              0              0             1.0             4       
   4733       14           3              0              0             1.0             3       
   4734       16           5              1              0             0.8             4       
   4735       15           4              1              0            0.75             4       
   4736       19           7              0              0             1.0             7       
   4737       17           5              1              0             0.8             5       
   4738       14           3              0              0             1.0             3       
   4739       14           3              0              0             1.0             4       
   4740       17           5              1              0             0.8             4       
   4741       14           3              0              0             1.0             3       
   4742       19           7              1              0       0.8571428571428571       7       
   4743       16           4              0              0             1.0             5       
   4744       12           3              0              0             1.0             3       
   4745       16           6              0              0             1.0             7       
   4746       16           4              0              0             1.0             4       
   4747       18           6              0              0             1.0             6       
   4748       11           3              1              0       0.6666666666666666       2       
   4749       17           5              0              0             1.0             5       
   4750       21           9              1              0       0.8888888888888888       8       
   4751       17           5              1              0             0.8             5       
   4752       18           6              1              0       0.8333333333333334       5       
   4753       18           6              0              0             1.0             6       
   4754       16           5              0              0             1.0             5       
   4755       14           3              0              0             1.0             4       
   4756       17           5              1              0             0.8             6       
   4757       15           5              1              0             0.8             4       
   4758       11           3              1              0       0.6666666666666666       3       
   4759       17           5              1              0             0.8             5       
   4760       16           4              0              0             1.0             5       
   4761       17           5              1              0             0.8             5       
   4762       16           6              1              0       0.8333333333333334       5       
   4763       18           6              1              0       0.8333333333333334       5       
   4764       16           5              0              0             1.0             6       
   4765       19           7              0              0             1.0             7       
   4766       15           3              0              0             1.0             4       
   4767       16           5              0              0             1.0             6       
   4768       17           7              1              0       0.8571428571428571       6       
   4769       15           4              0              0             1.0             5       
   4770       16           4              1              0            0.75             3       
   4771       18           6              0              0             1.0             6       
   4772       11           5              0              0             1.0             6       
   4773       14           3              0              0             1.0             4       
   4774       10           2              0              0             1.0             3       
   4775       15           3              0              0             1.0             3       
   4776       11           3              1              0       0.6666666666666666       3       
   4777       16           4              0              0             1.0             5       
   4778       17           5              1              0             0.8             4       
   4779       18           6              0              0             1.0             7       
   4780       8            4              0              0             1.0             4       
   4781       17           5              0              0             1.0             5       
   4782       17           5              1              0             0.8             6       
   4783       19           7              1              0       0.8571428571428571       6       
   4784       17           5              1              0             0.8             4       
   4785       17           6              1              0       0.8333333333333334       5       
   4786       9            5              0              0             1.0             6       
   4787       18           6              1              0       0.8333333333333334       6       
   4788       17           5              1              0             0.8             5       
   4789       16           4              0              0             1.0             4       
   4790       18           6              1              0       0.8333333333333334       5       
   4791       17           6              1              0       0.8333333333333334       5       
   4792       16           6              0              0             1.0             6       
   4793       17           5              1              0             0.8             6       
   4794       10           2              0              0             1.0             3       
   4795       14           5              0              0             1.0             5       
   4796       10           2              0              0             1.0             3       
   4797       16           5              1              0             0.8             4       
   4798       18           6              0              0             1.0             6       
   4799       10           6              1              0       0.8333333333333334       6       
   4800       17           5              1              0             0.8             5       
   4801       17           6              1              0       0.8333333333333334       5       
   4802       17           5              1              0             0.8             5       
   4803       12           3              0              0             1.0             3       
   4804       17           7              1              0       0.8571428571428571       6       
   4805       18           6              1              0       0.8333333333333334       5       
   4806       18           6              1              0       0.8333333333333334       5       
   4807       17           5              1              0             0.8             5       
   4808       11           3              1              0       0.6666666666666666       3       
   4809       19           7              1              0       0.8571428571428571       7       
   4810       11           4              0              0             1.0             4       
   4811       10           2              0              0             1.0             2       
   4812       17           5              1              0             0.8             5       
   4813       16           4              0              0             1.0             5       
   4814       17           5              1              0             0.8             4       
   4815       15           3              0              0             1.0             3       
   4816       15           4              1              0            0.75             4       
   4817       17           5              1              0             0.8             5       
   4818       12           5              1              0             0.8             4       
   4819       14           3              0              0             1.0             4       
   4820       14           4              0              0             1.0             4       
   4821       18           7              1              0       0.8571428571428571       6       
   4822       18           6              0              0             1.0             7       
   4823       15           4              0              0             1.0             4       
   4824       17           5              0              0             1.0             6       
   4825       8            4              0              0             1.0             4       
   4826       14           3              0              0             1.0             4       
   4827       17           5              0              0             1.0             5       
   4828       15           6              0              0             1.0             6       
   4829       14           3              0              0             1.0             3       
   4830       15           5              1              0             0.8             5       
   4831       14           3              0              0             1.0             4       
   4832       10           2              0              0             1.0             2       
   4833       16           4              1              0            0.75             3       
   4834       17           6              1              0       0.8333333333333334       6       
   4835       18           6              1              0       0.8333333333333334       6       
   4836       15           4              1              0            0.75             5       
   4837       15           4              1              0            0.75             4       
   4838       15           3              0              0             1.0             4       
   4839       18           7              1              0       0.8571428571428571       6       
   4840       15           5              0              0             1.0             5       
   4841       15           5              1              0             0.8             4       
   4842       15           3              0              0             1.0             3       
   4843       16           4              0              0             1.0             4       
   4844       19           7              1              0       0.8571428571428571       6       
   4845       16           4              0              0             1.0             5       
   4846       17           6              1              0       0.8333333333333334       6       
   4847       16           4              1              0            0.75             3       
   4848       12           5              1              0             0.8             5       
   4849       17           5              1              0             0.8             4       
   4850       15           4              1              0            0.75             3       
   4851       14           4              0              0             1.0             4       
   4852       10           2              0              0             1.0             3       
   4853       18           8              0              0             1.0             8       
   4854       16           5              0              0             1.0             5       
   4855       18           7              0              0             1.0             7       
   4856       14           3              0              0             1.0             3       
   4857       18           8              1              0            0.875            7       
   4858       16           4              0              0             1.0             4       
   4859       16           6              1              0       0.8333333333333334       6       
   4860       17           5              1              0             0.8             5       
   4861       15           4              1              0            0.75             4       
   4862       18           6              1              0       0.8333333333333334       5       
   4863       16           6              1              0       0.8333333333333334       5       
   4864       16           5              1              0             0.8             4       
   4865       17           5              1              0             0.8             5       
   4866       17           6              1              0       0.8333333333333334       5       
   4867       16           4              1              0            0.75             3       
   4868       15           4              1              0            0.75             3       
   4869       15           4              1              0            0.75             4       
   4870       15           5              1              0             0.8             4       
   4871       10           2              0              0             1.0             3       
   4872       15           5              1              0             0.8             4       
   4873       14           3              0              0             1.0             3       
   4874       16           4              0              0             1.0             4       
   4875       19           7              1              0       0.8571428571428571       7       
   4876       14           3              0              0             1.0             3       
   4877       17           5              0              0             1.0             5       
   4878       18           8              1              0            0.875            7       
   4879       18           6              1              0       0.8333333333333334       6       
   4880       17           5              1              0             0.8             4       
   4881       18           6              1              0       0.8333333333333334       6       
   4882       15           5              1              0             0.8             4       
   4883       13           4              0              0             1.0             5       
   4884       16           4              0              0             1.0             4       
   4885       16           4              0              0             1.0             4       
   4886       16           5              0              0             1.0             6       
   4887       14           3              0              0             1.0             3       
   4888       16           4              0              0             1.0             5       
   4889       15           6              0              0             1.0             6       
   4890       16           4              0              0             1.0             5       
   4891       16           4              0              0             1.0             4       
   4892       18           6              1              0       0.8333333333333334       5       
   4893       17           7              1              0       0.8571428571428571       7       
   4894       17           5              1              0             0.8             5       
   4895       16           4              0              0             1.0             5       
   4896       16           4              1              0            0.75             3       
   4897       14           3              0              0             1.0             4       
   4898       18           6              1              0       0.8333333333333334       6       
   4899       17           5              0              0             1.0             5       
   4900       15           5              0              0             1.0             5       
   4901       18           8              1              0            0.875            8       
   4902       10           2              0              0             1.0             2       
   4903       17           5              0              0             1.0             6       
   4904       19           7              1              0       0.8571428571428571       6       
   4905       17           5              1              0             0.8             5       
   4906       11           2              0              0             1.0             3       
   4907       15           3              0              0             1.0             4       
   4908       14           3              0              0             1.0             4       
   4909       15           3              0              0             1.0             3       
   4910       17           6              1              0       0.8333333333333334       6       
   4911       12           5              1              0             0.8             5       
   4912       15           4              1              0            0.75             4       
   4913       17           5              1              0             0.8             4       
   4914       16           4              1              0            0.75             3       
   4915       14           3              0              0             1.0             4       
   4916       15           4              0              0             1.0             4       
   4917       19           8              1              0            0.875            8       
   4918       11           3              1              0       0.6666666666666666       3       
   4919       17           5              1              0             0.8             5       
   4920       17           6              1              0       0.8333333333333334       5       
   4921       18           6              1              0       0.8333333333333334       5       
   4922       19           7              1              0       0.8571428571428571       6       
   4923       10           2              0              0             1.0             2       
   4924       19           7              1              0       0.8571428571428571       6       
   4925       18           8              1              0            0.875            8       
   4926       15           4              1              0            0.75             4       
   4927       16           6              1              0       0.8333333333333334       5       
   4928       10           3              0              0             1.0             3       
   4929       17           5              1              0             0.8             5       
   4930       14           3              0              0             1.0             4       
   4931       14           4              0              0             1.0             4       
   4932       16           4              1              0            0.75             3       
   4933       14           4              0              0             1.0             5       
   4934       19           7              1              0       0.8571428571428571       7       
   4935       14           3              0              0             1.0             4       
   4936       10           2              0              0             1.0             2       
   4937       16           4              0              0             1.0             5       
   4938       11           4              0              0             1.0             4       
   4939       15           6              0              0             1.0             6       
   4940       17           6              1              0       0.8333333333333334       6       
   4941       14           5              0              0             1.0             5       
   4942       17           5              1              0             0.8             5       
   4943       19           8              1              0            0.875            8       
   4944       17           5              1              0             0.8             4       
   4945       15           5              1              0             0.8             4       
   4946       16           6              1              0       0.8333333333333334       6       
   4947       17           5              1              0             0.8             4       
   4948       19           7              1              0       0.8571428571428571       6       
   4949       11           4              0              0             1.0             4       
   4950       16           4              0              0             1.0             5       
   4951       16           4              0              0             1.0             5       
   4952       16           6              1              0       0.8333333333333334       6       
   4953       14           3              0              0             1.0             3       
   4954       16           4              0              0             1.0             5       
   4955       17           5              1              0             0.8             4       
   4956       16           4              1              0            0.75             3       
   4957       19           8              1              0            0.875            8       
   4958       14           3              0              0             1.0             4       
   4959       9            5              0              0             1.0             6       
   4960       16           5              0              0             1.0             6       
   4961       18           6              0              0             1.0             6       
   4962       14           3              0              0             1.0             4       
   4963       16           4              0              0             1.0             5       
   4964       19           8              1              0            0.875            8       
   4965       17           5              1              0             0.8             5       
   4966       14           3              0              0             1.0             3       
   4967       14           4              0              0             1.0             4       
   4968       16           5              0              0             1.0             5       
   4969       17           5              0              0             1.0             6       
   4970       18           6              1              0       0.8333333333333334       6       
   4971       11           3              1              0       0.6666666666666666       3       
   4972       16           4              1              0            0.75             3       
   4973       16           4              1              0            0.75             3       
   4974       10           2              0              0             1.0             3       
   4975       15           4              1              0            0.75             4       
   4976       16           5              0              0             1.0             5       
   4977       16           5              1              0             0.8             4       
   4978       15           4              1              0            0.75             4       
   4979       17           6              1              0       0.8333333333333334       6       
   4980       11           2              0              0             1.0             4       
   4981       20           8              0              0             1.0             9       
   4982       19           8              0              0             1.0             9       
   4983       17           5              1              0             0.8             5       
   4984       19           7              1              0       0.8571428571428571       7       
   4985       10           2              0              0             1.0             2       
   4986       12           5              1              0             0.8             4       
   4987       16           4              0              0             1.0             5       
   4988       15           4              0              0             1.0             5       
   4989       19           7              1              0       0.8571428571428571       7       
   4990       15           4              0              0             1.0             4       
   4991       14           3              0              0             1.0             4       
   4992       15           3              0              0             1.0             4       
   4993       19           7              1              0       0.8571428571428571       6       
   4994       17           5              1              0             0.8             5       
   4995       14           3              0              0             1.0             4       
   4996       17           5              1              0             0.8             5       
   4997       15           4              1              0            0.75             4       
   4998       16           4              0              0             1.0             5       
   4999       17           5              1              0             0.8             4       
   5000       16           4              0              0             1.0             5       
   5001       14           3              0              0             1.0             4       
   5002       15           4              1              0            0.75             4       
   5003       10           2              0              0             1.0             2       
   5004       14           3              0              0             1.0             4       
   5005       15           3              0              0             1.0             3       
   5006       15           6              0              0             1.0             6       
   5007       15           4              0              0             1.0             4       
   5008       16           4              0              0             1.0             4       
   5009       14           4              0              0             1.0             5       
   5010       17           5              1              0             0.8             5       
   5011       17           5              1              0             0.8             4       
   5012       16           4              0              0             1.0             5       
   5013       16           4              0              0             1.0             5       
   5014       17           5              1              0             0.8             5       
   5015       16           5              0              0             1.0             5       
   5016       18           6              0              0             1.0             7       
   5017       12           5              1              0             0.8             5       
   5018       18           6              0              0             1.0             7       
   5019       17           7              0              0             1.0             7       
   5020       16           4              0              0             1.0             4       
   5021       15           5              0              0             1.0             5       
   5022       18           6              0              0             1.0             6       
   5023       19           7              1              0       0.8571428571428571       6       
   5024       18           6              1              0       0.8333333333333334       5       
   5025       15           5              0              0             1.0             5       
   5026       19           7              1              0       0.8571428571428571       6       
   5027       16           4              1              0            0.75             4       
   5028       16           4              1              0            0.75             3       
   5029       18           6              0              0             1.0             7       
   5030       17           5              1              0             0.8             5       
   5031       17           5              1              0             0.8             4       
   5032       15           3              0              0             1.0             3       
   5033       15           5              0              0             1.0             5       
   5034       18           6              0              0             1.0             6       
   5035       16           6              1              0       0.8333333333333334       6       
   5036       17           7              1              0       0.8571428571428571       6       
   5037       16           4              0              0             1.0             4       
   5038       17           5              1              0             0.8             4       
   5039       15           4              0              0             1.0             5       
   5040       17           5              1              0             0.8             5       
   5041       15           4              0              0             1.0             4       
   5042       19           7              1              0       0.8571428571428571       6       
   5043       12           5              1              0             0.8             4       
   5044       14           3              0              0             1.0             4       
   5045       17           5              1              0             0.8             5       
   5046       17           5              1              0             0.8             4       
   5047       15           4              0              0             1.0             4       
   5048       17           6              1              0       0.8333333333333334       5       
   5049       17           5              1              0             0.8             4       
   5050       19           7              1              0       0.8571428571428571       6       
   5051       16           4              0              0             1.0             5       
   5052       17           8              1              0            0.875            8       
   5053       12           3              0              0             1.0             3       
   5054       19           8              1              0            0.875            7       
   5055       17           5              1              0             0.8             4       
   5056       18           7              0              0             1.0             8       
   5057       15           3              0              0             1.0             3       
   5058       14           3              0              0             1.0             4       
   5059       17           5              1              0             0.8             5       
   5060       16           5              0              0             1.0             5       
   5061       16           6              0              0             1.0             6       
   5062       17           5              1              0             0.8             4       
   5063       17           6              1              0       0.8333333333333334       6       
   5064       17           6              1              0       0.8333333333333334       5       
   5065       18           7              1              0       0.8571428571428571       7       
   5066       15           5              1              0             0.8             4       
   5067       16           6              1              0       0.8333333333333334       5       
   5068       16           4              0              0             1.0             5       
   5069       19           7              1              0       0.8571428571428571       7       
   5070       16           5              1              0             0.8             5       
   5071       19           7              1              0       0.8571428571428571       7       
   5072       18           6              0              0             1.0             7       
   5073       16           7              1              0       0.8571428571428571       7       
   5074       16           4              0              0             1.0             5       
   5075       16           4              1              0            0.75             3       
   5076       16           5              1              0             0.8             4       
   5077       16           4              0              0             1.0             5       
   5078       16           4              0              0             1.0             5       
   5079       17           5              1              0             0.8             5       
   5080       12           5              1              0             0.8             5       
   5081       10           2              0              0             1.0             2       
   5082       15           3              0              0             1.0             3       
   5083       11           5              0              0             1.0             6       
   5084       10           2              0              0             1.0             3       
   5085       18           6              1              0       0.8333333333333334       6       
   5086       15           5              0              0             1.0             6       
   5087       16           4              0              0             1.0             5       
   5088       16           5              0              0             1.0             6       
   5089       17           5              1              0             0.8             4       
   5090       14           3              0              0             1.0             4       
   5091       14           3              0              0             1.0             3       
   5092       14           3              0              0             1.0             4       
   5093       17           5              1              0             0.8             5       
   5094       15           5              1              0             0.8             5       
   5095       18           8              1              0            0.875            8       
   5096       16           4              1              0            0.75             3       
   5097       16           4              1              0            0.75             3       
   5098       15           5              1              0             0.8             4       
   5099       17           6              1              0       0.8333333333333334       5       
   5100       16           4              1              0            0.75             4       
   5101       16           4              0              0             1.0             4       
   5102       19           7              1              0       0.8571428571428571       6       
   5103       17           6              1              0       0.8333333333333334       5       
   5104       18           6              0              0             1.0             7       
   5105       15           4              1              0            0.75             4       
   5106       19           7              1              0       0.8571428571428571       7       
   5107       16           6              1              0       0.8333333333333334       5       
   5108       15           3              0              0             1.0             3       
   5109       14           3              0              0             1.0             4       
   5110       15           4              1              0            0.75             4       
   5111       16           5              0              0             1.0             5       
   5112       18           7              0              0             1.0             8       
   5113       16           5              0              0             1.0             5       
   5114       16           4              0              0             1.0             4       
   5115       17           5              1              0             0.8             4       
   5116       16           5              1              0             0.8             4       
   5117       15           4              0              0             1.0             4       
   5118       15           5              0              0             1.0             5       
   5119       16           5              0              0             1.0             5       
   5120       16           4              0              0             1.0             5       
   5121       16           5              1              0             0.8             4       
   5122       16           5              1              0             0.8             5       
   5123       17           7              1              0       0.8571428571428571       6       
   5124       17           5              1              0             0.8             5       
   5125       15           3              0              0             1.0             3       
   5126       16           5              1              0             0.8             4       
   5127       15           5              1              0             0.8             4       
   5128       15           4              0              0             1.0             4       
   5129       15           4              1              0            0.75             4       
   5130       16           4              0              0             1.0             5       
   5131       16           4              0              0             1.0             4       
   5132       10           2              0              0             1.0             3       
   5133       10           2              0              0             1.0             3       
   5134       18           6              0              0             1.0             7       
   5135       16           6              1              0       0.8333333333333334       5       
   5136       17           5              1              0             0.8             5       
   5137       14           3              0              0             1.0             4       
   5138       18           6              0              0             1.0             6       
   5139       16           5              0              0             1.0             5       
   5140       18           6              1              0       0.8333333333333334       6       
   5141       12           3              0              0             1.0             3       
   5142       19           7              1              0       0.8571428571428571       7       
   5143       15           4              0              0             1.0             5       
   5144       10           2              0              0             1.0             3       
   5145       16           4              1              0            0.75             3       
   5146       10           2              0              0             1.0             3       
   5147       19           7              1              0       0.8571428571428571       7       
   5148       12           5              1              0             0.8             5       
   5149       16           4              0              0             1.0             5       
   5150       16           6              1              0       0.8333333333333334       5       
   5151       16           5              0              0             1.0             5       
   5152       16           5              1              0             0.8             4       
   5153       18           6              0              0             1.0             7       
   5154       16           5              1              0             0.8             4       
   5155       16           4              0              0             1.0             5       
   5156       17           5              1              0             0.8             4       
   5157       15           4              0              0             1.0             4       
   5158       16           5              0              0             1.0             6       
   5159       17           5              1              0             0.8             5       
   5160       14           4              0              0             1.0             4       
   5161       11           4              0              0             1.0             5       
   5162       19           7              1              0       0.8571428571428571       6       
   5163       12           3              0              0             1.0             4       
   5164       14           3              0              0             1.0             4       
   5165       19           7              1              0       0.8571428571428571       7       
   5166       17           6              1              0       0.8333333333333334       5       
   5167       12           6              1              0       0.8333333333333334       6       
   5168       16           4              1              0            0.75             3       
   5169       18           6              1              0       0.8333333333333334       6       
   5170       17           8              1              0            0.875            7       
   5171       17           5              1              0             0.8             5       
   5172       17           5              1              0             0.8             5       
   5173       19           7              1              0       0.8571428571428571       7       
   5174       14           3              0              0             1.0             4       
   5175       16           4              1              0            0.75             3       
   5176       18           8              1              0            0.875            7       
   5177       17           6              1              0       0.8333333333333334       5       
   5178       20           8              1              0            0.875            7       
