    No    Content_num  Round     cover   
   4336       7         28       1.0    
   4337       4         16       1.0    
   4338       6         25       1.0    
   4339       4         16       1.0    
   4340       4         15       1.0    
   4341       4         18       1.0    
   4342       7         27       1.0    
   4343       6         22       1.0    
   4344       5         17       1.0    
   4345       4         17       1.0    
   4346       5         20       1.0    
   4347       5         20       1.0    
   4348       6         23       1.0    
   4349       4         14       1.0    
   4350       7         25       1.0    
   4351       2         7        1.0    
   4352       5         22       1.0    
   4353       5         20       1.0    
   4354       5         18       1.0    
   4355       9         34       1.0    
   4356       7         24       1.0    
   4357       6         22       1.0    
   4358       5         19       1.0    
   4359       7         25       1.0    
   4360       2         7        1.0    
   4361       4         13       1.0    
   4362       4         16       1.0    
   4363       6         23       1.0    
   4364       6         24       1.0    
   4365       6         22       1.0    
   4366       5         17       1.0    
   4367       5         19       1.0    
   4368       6         23       1.0    
   4369       5         20       1.0    
   4370       5         18       1.0    
   4371       5         20       1.0    
   4372       6         23       1.0    
   4373       5         21       1.0    
   4374       5         20       1.0    
   4375       4         17       1.0    
   4376       5         16       1.0    
   4377       5         19       1.0    
   4378       5         19       1.0    
   4379       4         17       1.0    
   4380       6         23       1.0    
   4381       5         17       1.0    
   4382       4         14       1.0    
   4383       6         22       1.0    
   4384       4         14       1.0    
   4385       2         8        1.0    
   4386       3         12       1.0    
   4387       7         28       1.0    
   4388       4         19       1.0    
   4389       5         19       1.0    
   4390       7         27       1.0    
   4391       3         13       1.0    
   4392       4         16       1.0    
   4393       4         15       1.0    
   4394       6         25       1.0    
   4395       4         16       1.0    
   4396       7         25       1.0    
   4397       4         15       1.0    
   4398       6         25       1.0    
   4399       3         10       1.0    
   4400       5         20       1.0    
   4401       4         15       1.0    
   4402       5         19       1.0    
   4403       7         26       1.0    
   4404       4         14       1.0    
   4405       3         14       1.0    
   4406       6         21       1.0    
   4407       5         22       1.0    
   4408       7         24       1.0    
   4409       4         15       1.0    
   4410       3         12       1.0    
   4411       5         19       1.0    
   4412       5         18       1.0    
   4413       3         11       1.0    
   4414       4         16       1.0    
   4415       4         16       1.0    
   4416       7         26       1.0    
   4417       6         21       1.0    
   4418       3         14       1.0    
   4419       3         14       1.0    
   4420       4         15       1.0    
   4421       7         27       1.0    
   4422       8         30       1.0    
   4423       3         11       1.0    
   4424       6         25       1.0    
   4425       3         13       1.0    
   4426       3         14       1.0    
   4427       6         25       1.0    
   4428       4         16       1.0    
   4429       7         29       1.0    
   4430       5         17       1.0    
   4431       6         23       1.0    
   4432       2         8        1.0    
   4433       4         16       1.0    
   4434       8         31       1.0    
   4435       6         25       1.0    
   4436       5         18       1.0    
   4437       5         18       1.0    
   4438       7         25       1.0    
   4439       4         13       1.0    
   4440       5         18       1.0    
   4441       3         11       1.0    
   4442       3         9        1.0    
   4443       5         19       1.0    
   4444       5         20       1.0    
   4445       2         6        1.0    
   4446       5         18       1.0    
   4447       2         7        1.0    
   4448       5         18       1.0    
   4449       6         21       1.0    
   4450       6         23       1.0    
   4451       6         19       1.0    
   4452       4         16       1.0    
   4453       6         24       1.0    
   4454       4         17       1.0    
   4455       5         20       1.0    
   4456       6         25       1.0    
   4457       5         20       1.0    
   4458       7         26       1.0    
   4459       4         15       1.0    
   4460       6         21       1.0    
   4461       5         20       1.0    
   4462       5         19       1.0    
   4463       2         6        1.0    
   4464       4         14       1.0    
   4465       4         16       1.0    
   4466       5         17       1.0    
   4467       3         13       1.0    
   4468       4         15       1.0    
   4469       5         20       1.0    
   4470       3         14       1.0    
   4471       3         13       1.0    
   4472       4         16       1.0    
   4473       5         19       1.0    
   4474       7         25       1.0    
   4475       4         16       1.0    
   4476       6         23       1.0    
   4477       2         6        1.0    
   4478       6         20       1.0    
   4479       8         27       1.0    
   4480       5         21       1.0    
   4481       5         19       1.0    
   4482       6         25       1.0    
   4483       7         27       1.0    
   4484       4         15       1.0    
   4485       5         19       1.0    
   4486       6         21       1.0    
   4487       5         20       1.0    
   4488       6         26       1.0    
   4489       5         19       1.0    
   4490       3         11       1.0    
   4491       5         16       1.0    
   4492       4         14       1.0    
   4493       5         19       1.0    
   4494       4         15       1.0    
   4495       3         11       1.0    
   4496       7         22       1.0    
   4497       5         22       1.0    
   4498       5         22       1.0    
   4499       6         20       1.0    
   4500       5         20       1.0    
   4501       6         26       1.0    
   4502       4         16       1.0    
   4503       6         21       1.0    
   4504       5         20       1.0    
   4505       5         20       1.0    
   4506       5         19       1.0    
   4507       5         18       1.0    
   4508       5         19       1.0    
   4509       4         17       1.0    
   4510       5         20       1.0    
   4511       6         25       1.0    
   4512       3         11       1.0    
   4513       5         21       1.0    
   4514       8         30       1.0    
   4515       5         15       1.0    
   4516       4         15       1.0    
   4517       4         15       1.0    
   4518       5         16       1.0    
   4519       5         19       1.0    
   4520       6         24       1.0    
   4521       5         20       1.0    
   4522       6         19       1.0    
   4523       4         14       1.0    
   4524       5         21       1.0    
   4525       4         15       1.0    
   4526       6         20       1.0    
   4527       5         18       1.0    
   4528       4         15       1.0    
   4529       7         25       1.0    
   4530       4         15       1.0    
   4531       7         26       1.0    
   4532       6         21       1.0    
   4533       5         21       1.0    
   4534       4         13       1.0    
   4535       4         15       1.0    
   4536       6         25       1.0    
   4537       4         13       1.0    
   4538       5         20       1.0    
   4539       4         14       1.0    
   4540       6         22       1.0    
   4541       3         10       1.0    
   4542       6         24       1.0    
   4543       4         15       1.0    
   4544       6         20       1.0    
   4545       6         25       1.0    
   4546       3         10       1.0    
   4547       4         13       1.0    
   4548       2         8        1.0    
   4549       5         18       1.0    
   4550       6         23       1.0    
   4551       6         20       1.0    
   4552       7         26       1.0    
   4553       4         16       1.0    
   4554       4         14       1.0    
   4555       3         12       1.0    
   4556       4         16       1.0    
   4557       4         12       1.0    
   4558       5         18       1.0    
   4559       5         20       1.0    
   4560       2         8        1.0    
   4561       4         14       1.0    
   4562       4         17       1.0    
   4563       7         24       1.0    
   4564       7         26       1.0    
   4565       6         25       1.0    
   4566       5         21       1.0    
   4567       5         18       1.0    
   4568       6         21       1.0    
   4569       5         17       1.0    
   4570       5         20       1.0    
   4571       3         14       1.0    
   4572       5         22       1.0    
   4573       6         23       1.0    
   4574       8         29       1.0    
   4575       5         19       1.0    
   4576       4         14       1.0    
   4577       2         7        1.0    
   4578       6         24       1.0    
   4579       5         20       1.0    
   4580       7         25       1.0    
   4581       5         19       1.0    
   4582       10        37       1.0    
   4583       7         27       1.0    
   4584       5         19       1.0    
   4585       4         14       1.0    
   4586       6         23       1.0    
   4587       3         12       1.0    
   4588       5         19       1.0    
   4589       5         20       1.0    
   4590       6         20       1.0    
   4591       7         26       1.0    
   4592       7         25       1.0    
   4593       6         23       1.0    
   4594       5         20       1.0    
   4595       5         19       1.0    
   4596       4         13       1.0    
   4597       2         7        1.0    
   4598       5         20       1.0    
   4599       6         24       1.0    
   4600       8         30       1.0    
   4601       4         16       1.0    
   4602       5         19       1.0    
   4603       3         14       1.0    
   4604       4         17       1.0    
   4605       4         15       1.0    
   4606       3         12       1.0    
   4607       8         28       1.0    
   4608       6         22       1.0    
   4609       6         26       1.0    
   4610       2         9        1.0    
   4611       6         23       1.0    
   4612       4         18       1.0    
   4613       4         14       1.0    
   4614       7         27       1.0    
   4615       5         20       1.0    
   4616       2         8        1.0    
   4617       2         7        1.0    
   4618       6         22       1.0    
   4619       4         16       1.0    
   4620       6         23       1.0    
   4621       6         20       1.0    
   4622       5         19       1.0    
   4623       3         11       1.0    
   4624       8         27       1.0    
   4625       4         16       1.0    
   4626       5         19       1.0    
   4627       2         8        1.0    
   4628       4         17       1.0    
   4629       6         22       1.0    
   4630       7         26       1.0    
   4631       5         19       1.0    
   4632       6         24       1.0    
   4633       3         12       1.0    
   4634       3         12       1.0    
   4635       5         19       1.0    
   4636       4         15       1.0    
   4637       5         20       1.0    
   4638       5         18       1.0    
   4639       5         18       1.0    
   4640       6         24       1.0    
   4641       5         20       1.0    
   4642       5         20       1.0    
   4643       5         20       1.0    
   4644       4         13       1.0    
   4645       2         8        1.0    
   4646       5         19       1.0    
   4647       3         10       1.0    
   4648       5         21       1.0    
   4649       3         12       1.0    
   4650       4         14       1.0    
   4651       6         21       1.0    
   4652       5         22       1.0    
   4653       4         15       1.0    
   4654       4         18       1.0    
   4655       5         15       1.0    
   4656       7         26       1.0    
   4657       5         20       1.0    
   4658       5         20       1.0    
   4659       6         22       1.0    
   4660       5         21       1.0    
   4661       3         10       1.0    
   4662       6         23       1.0    
   4663       6         22       1.0    
   4664       6         21       1.0    
   4665       5         21       1.0    
   4666       3         13       1.0    
   4667       5         21       1.0    
   4668       7         26       1.0    
   4669       2         8        1.0    
   4670       3         12       1.0    
   4671       5         19       1.0    
   4672       7         27       1.0    
   4673       4         16       1.0    
   4674       6         26       1.0    
   4675       3         12       1.0    
   4676       4         17       1.0    
   4677       7         25       1.0    
   4678       7         26       1.0    
   4679       5         18       1.0    
   4680       6         20       1.0    
   4681       3         13       1.0    
   4682       2         6        1.0    
   4683       5         19       1.0    
   4684       4         15       1.0    
   4685       5         21       1.0    
   4686       8         30       1.0    
   4687       6         22       1.0    
   4688       4         18       1.0    
   4689       7         25       1.0    
   4690       6         24       1.0    
   4691       5         20       1.0    
   4692       5         20       1.0    
   4693       3         9        1.0    
   4694       2         8        1.0    
   4695       4         19       1.0    
   4696       6         23       1.0    
   4697       5         21       1.0    
   4698       2         9        1.0    
   4699       4         15       1.0    
   4700       4         14       1.0    
   4701       5         18       1.0    
   4702       7         26       1.0    
   4703       5         18       1.0    
   4704       6         24       1.0    
   4705       5         20       1.0    
   4706       6         21       1.0    
   4707       5         18       1.0    
   4708       5         19       1.0    
   4709       5         23       1.0    
   4710       5         20       1.0    
   4711       5         17       1.0    
   4712       6         22       1.0    
   4713       6         22       1.0    
   4714       6         22       1.0    
   4715       4         16       1.0    
   4716       5         20       1.0    
   4717       4         15       1.0    
   4718       6         25       1.0    
   4719       5         18       1.0    
   4720       5         19       1.0    
   4721       4         16       1.0    
   4722       4         14       1.0    
   4723       5         18       1.0    
   4724       7         27       1.0    
   4725       4         17       1.0    
   4726       4         16       1.0    
   4727       6         24       1.0    
   4728       5         18       1.0    
   4729       5         20       1.0    
   4730       7         28       1.0    
   4731       4         16       1.0    
   4732       3         13       1.0    
   4733       3         11       1.0    
   4734       5         16       1.0    
   4735       4         14       1.0    
   4736       7         25       1.0    
   4737       5         21       1.0    
   4738       3         12       1.0    
   4739       3         10       1.0    
   4740       5         19       1.0    
   4741       3         11       1.0    
   4742       7         26       1.0    
   4743       4         17       1.0    
   4744       3         10       1.0    
   4745       6         21       1.0    
   4746       4         16       1.0    
   4747       6         23       1.0    
   4748       3         11       1.0    
   4749       5         18       1.0    
   4750       9         33       1.0    
   4751       5         21       1.0    
   4752       6         24       1.0    
   4753       6         22       1.0    
   4754       5         19       1.0    
   4755       3         12       1.0    
   4756       5         21       1.0    
   4757       5         18       1.0    
   4758       3         11       1.0    
   4759       5         19       1.0    
   4760       4         18       1.0    
   4761       5         20       1.0    
   4762       6         25       1.0    
   4763       6         21       1.0    
   4764       5         16       1.0    
   4765       7         26       1.0    
   4766       3         12       1.0    
   4767       5         17       1.0    
   4768       7         26       1.0    
   4769       4         15       1.0    
   4770       4         15       1.0    
   4771       6         21       1.0    
   4772       5         23       1.0    
   4773       3         13       1.0    
   4774       2         8        1.0    
   4775       3         11       1.0    
   4776       3         10       1.0    
   4777       4         19       1.0    
   4778       5         18       1.0    
   4779       6         21       1.0    
   4780       4         15       1.0    
   4781       5         20       1.0    
   4782       5         20       1.0    
   4783       7         26       1.0    
   4784       5         19       1.0    
   4785       6         20       1.0    
   4786       5         21       1.0    
   4787       6         23       1.0    
   4788       5         17       1.0    
   4789       4         16       1.0    
   4790       6         22       1.0    
   4791       6         19       1.0    
   4792       6         25       1.0    
   4793       5         20       1.0    
   4794       2         7        1.0    
   4795       5         21       1.0    
   4796       2         6        1.0    
   4797       5         20       1.0    
   4798       6         24       1.0    
   4799       6         23       1.0    
   4800       5         21       1.0    
   4801       6         21       1.0    
   4802       5         19       1.0    
   4803       3         10       1.0    
   4804       7         26       1.0    
   4805       6         24       1.0    
   4806       6         23       1.0    
   4807       5         18       1.0    
   4808       3         11       1.0    
   4809       7         25       1.0    
   4810       4         15       1.0    
   4811       2         6        1.0    
   4812       5         20       1.0    
   4813       4         17       1.0    
   4814       5         17       1.0    
   4815       3         10       1.0    
   4816       4         14       1.0    
   4817       5         18       1.0    
   4818       5         20       1.0    
   4819       3         12       1.0    
   4820       4         18       1.0    
   4821       7         28       1.0    
   4822       6         19       1.0    
   4823       4         15       1.0    
   4824       5         19       1.0    
   4825       4         17       1.0    
   4826       3         13       1.0    
   4827       5         20       1.0    
   4828       6         23       1.0    
   4829       3         11       1.0    
   4830       5         19       1.0    
   4831       3         14       1.0    
   4832       2         7        1.0    
   4833       4         15       1.0    
   4834       6         23       1.0    
   4835       6         22       1.0    
   4836       4         16       1.0    
   4837       4         15       1.0    
   4838       3         13       1.0    
   4839       7         28       1.0    
   4840       5         20       1.0    
   4841       5         20       1.0    
   4842       3         12       1.0    
   4843       4         16       1.0    
   4844       7         26       1.0    
   4845       4         17       1.0    
   4846       6         23       1.0    
   4847       4         16       1.0    
   4848       5         20       1.0    
   4849       5         18       1.0    
   4850       4         16       1.0    
   4851       4         18       1.0    
   4852       2         7        1.0    
   4853       8         29       1.0    
   4854       5         18       1.0    
   4855       7         25       1.0    
   4856       3         11       1.0    
   4857       8         34       1.0    
   4858       4         16       1.0    
   4859       6         21       1.0    
   4860       5         20       1.0    
   4861       4         15       1.0    
   4862       6         23       1.0    
   4863       6         24       1.0    
   4864       5         18       1.0    
   4865       5         21       1.0    
   4866       6         24       1.0    
   4867       4         14       1.0    
   4868       4         14       1.0    
   4869       4         15       1.0    
   4870       5         22       1.0    
   4871       2         8        1.0    
   4872       5         20       1.0    
   4873       3         12       1.0    
   4874       4         16       1.0    
   4875       7         24       1.0    
   4876       3         12       1.0    
   4877       5         20       1.0    
   4878       8         29       1.0    
   4879       6         22       1.0    
   4880       5         18       1.0    
   4881       6         24       1.0    
   4882       5         21       1.0    
   4883       4         13       1.0    
   4884       4         15       1.0    
   4885       4         16       1.0    
   4886       5         19       1.0    
   4887       3         12       1.0    
   4888       4         17       1.0    
   4889       6         25       1.0    
   4890       4         16       1.0    
   4891       4         18       1.0    
   4892       6         22       1.0    
   4893       7         28       1.0    
   4894       5         19       1.0    
   4895       4         14       1.0    
   4896       4         16       1.0    
   4897       3         12       1.0    
   4898       6         22       1.0    
   4899       5         19       1.0    
   4900       5         20       1.0    
   4901       8         31       1.0    
   4902       2         6        1.0    
   4903       5         18       1.0    
   4904       7         25       1.0    
   4905       5         20       1.0    
   4906       2         7        1.0    
   4907       3         13       1.0    
   4908       3         12       1.0    
   4909       3         12       1.0    
   4910       6         25       1.0    
   4911       5         19       1.0    
   4912       4         14       1.0    
   4913       5         18       1.0    
   4914       4         14       1.0    
   4915       3         13       1.0    
   4916       4         16       1.0    
   4917       8         30       1.0    
   4918       3         10       1.0    
   4919       5         20       1.0    
   4920       6         27       1.0    
   4921       6         22       1.0    
   4922       7         25       1.0    
   4923       2         7        1.0    
   4924       7         27       1.0    
   4925       8         31       1.0    
   4926       4         14       1.0    
   4927       6         26       1.0    
   4928       3         13       1.0    
   4929       5         19       1.0    
   4930       3         13       1.0    
   4931       4         18       1.0    
   4932       4         15       1.0    
   4933       4         17       1.0    
   4934       7         25       1.0    
   4935       3         13       1.0    
   4936       2         8        1.0    
   4937       4         16       1.0    
   4938       4         18       1.0    
   4939       6         24       1.0    
   4940       6         22       1.0    
   4941       5         21       1.0    
   4942       5         22       1.0    
   4943       8         31       1.0    
   4944       5         20       1.0    
   4945       5         21       1.0    
   4946       6         24       1.0    
   4947       5         19       1.0    
   4948       7         27       1.0    
   4949       4         14       1.0    
   4950       4         17       1.0    
   4951       4         17       1.0    
   4952       6         24       1.0    
   4953       3         10       1.0    
   4954       4         17       1.0    
   4955       5         20       1.0    
   4956       4         13       1.0    
   4957       8         31       1.0    
   4958       3         12       1.0    
   4959       5         21       1.0    
   4960       5         18       1.0    
   4961       6         20       1.0    
   4962       3         14       1.0    
   4963       4         16       1.0    
   4964       8         30       1.0    
   4965       5         20       1.0    
   4966       3         13       1.0    
   4967       4         19       1.0    
   4968       5         21       1.0    
   4969       5         22       1.0    
   4970       6         22       1.0    
   4971       3         11       1.0    
   4972       4         17       1.0    
   4973       4         15       1.0    
   4974       2         8        1.0    
   4975       4         15       1.0    
   4976       5         21       1.0    
   4977       5         17       1.0    
   4978       4         13       1.0    
   4979       6         21       1.0    
   4980       2         8        1.0    
   4981       8         29       1.0    
   4982       8         32       1.0    
   4983       5         20       1.0    
   4984       7         26       1.0    
   4985       2         9        1.0    
   4986       5         21       1.0    
   4987       4         17       1.0    
   4988       4         13       1.0    
   4989       7         26       1.0    
   4990       4         15       1.0    
   4991       3         12       1.0    
   4992       3         12       1.0    
   4993       7         27       1.0    
   4994       5         19       1.0    
   4995       3         13       1.0    
   4996       5         16       1.0    
   4997       4         15       1.0    
   4998       4         19       1.0    
   4999       5         19       1.0    
   5000       4         16       1.0    
   5001       3         14       1.0    
   5002       4         14       1.0    
   5003       2         7        1.0    
   5004       3         13       1.0    
   5005       3         12       1.0    
   5006       6         22       1.0    
   5007       4         17       1.0    
   5008       4         14       1.0    
   5009       4         18       1.0    
   5010       5         20       1.0    
   5011       5         18       1.0    
   5012       4         16       1.0    
   5013       4         18       1.0    
   5014       5         19       1.0    
   5015       5         21       1.0    
   5016       6         23       1.0    
   5017       5         21       1.0    
   5018       6         23       1.0    
   5019       7         28       1.0    
   5020       4         16       1.0    
   5021       5         22       1.0    
   5022       6         22       1.0    
   5023       7         25       1.0    
   5024       6         24       1.0    
   5025       5         19       1.0    
   5026       7         24       1.0    
   5027       4         16       1.0    
   5028       4         15       1.0    
   5029       6         21       1.0    
   5030       5         17       1.0    
   5031       5         19       1.0    
   5032       3         11       1.0    
   5033       5         21       1.0    
   5034       6         21       1.0    
   5035       6         21       1.0    
   5036       7         28       1.0    
   5037       4         17       1.0    
   5038       5         18       1.0    
   5039       4         16       1.0    
   5040       5         19       1.0    
   5041       4         14       1.0    
   5042       7         24       1.0    
   5043       5         19       1.0    
   5044       3         14       1.0    
   5045       5         18       1.0    
   5046       5         19       1.0    
   5047       4         15       1.0    
   5048       6         21       1.0    
   5049       5         16       1.0    
   5050       7         25       1.0    
   5051       4         16       1.0    
   5052       8         29       1.0    
   5053       3         10       1.0    
   5054       8         32       1.0    
   5055       5         19       1.0    
   5056       7         24       1.0    
   5057       3         13       1.0    
   5058       3         12       1.0    
   5059       5         20       1.0    
   5060       5         23       1.0    
   5061       6         26       1.0    
   5062       5         18       1.0    
   5063       6         21       1.0    
   5064       6         24       1.0    
   5065       7         27       1.0    
   5066       5         20       1.0    
   5067       6         22       1.0    
   5068       4         17       1.0    
   5069       7         24       1.0    
   5070       5         20       1.0    
   5071       7         26       1.0    
   5072       6         20       1.0    
   5073       7         28       1.0    
   5074       4         18       1.0    
   5075       4         14       1.0    
   5076       5         19       1.0    
   5077       4         15       1.0    
   5078       4         16       1.0    
   5079       5         20       1.0    
   5080       5         20       1.0    
   5081       2         7        1.0    
   5082       3         14       1.0    
   5083       5         19       1.0    
   5084       2         7        1.0    
   5085       6         23       1.0    
   5086       5         19       1.0    
   5087       4         16       1.0    
   5088       5         23       1.0    
   5089       5         17       1.0    
   5090       3         14       1.0    
   5091       3         14       1.0    
   5092       3         13       1.0    
   5093       5         17       1.0    
   5094       5         20       1.0    
   5095       8         31       1.0    
   5096       4         15       1.0    
   5097       4         15       1.0    
   5098       5         21       1.0    
   5099       6         25       1.0    
   5100       4         14       1.0    
   5101       4         16       1.0    
   5102       7         25       1.0    
   5103       6         25       1.0    
   5104       6         22       1.0    
   5105       4         15       1.0    
   5106       7         24       1.0    
   5107       6         24       1.0    
   5108       3         13       1.0    
   5109       3         12       1.0    
   5110       4         14       1.0    
   5111       5         19       1.0    
   5112       7         24       1.0    
   5113       5         17       1.0    
   5114       4         17       1.0    
   5115       5         19       1.0    
   5116       5         17       1.0    
   5117       4         14       1.0    
   5118       5         20       1.0    
   5119       5         15       1.0    
   5120       4         15       1.0    
   5121       5         20       1.0    
   5122       5         20       1.0    
   5123       7         26       1.0    
   5124       5         19       1.0    
   5125       3         13       1.0    
   5126       5         20       1.0    
   5127       5         20       1.0    
   5128       4         14       1.0    
   5129       4         15       1.0    
   5130       4         17       1.0    
   5131       4         16       1.0    
   5132       2         8        1.0    
   5133       2         8        1.0    
   5134       6         22       1.0    
   5135       6         26       1.0    
   5136       5         21       1.0    
   5137       3         11       1.0    
   5138       6         24       1.0    
   5139       5         17       1.0    
   5140       6         21       1.0    
   5141       3         10       1.0    
   5142       7         27       1.0    
   5143       4         19       1.0    
   5144       2         8        1.0    
   5145       4         14       1.0    
   5146       2         8        1.0    
   5147       7         26       1.0    
   5148       5         20       1.0    
   5149       4         16       1.0    
   5150       6         23       1.0    
   5151       5         21       1.0    
   5152       5         18       1.0    
   5153       6         22       1.0    
   5154       5         21       1.0    
   5155       4         18       1.0    
   5156       5         18       1.0    
   5157       4         15       1.0    
   5158       5         20       1.0    
   5159       5         19       1.0    
   5160       4         18       1.0    
   5161       4         19       1.0    
   5162       7         26       1.0    
   5163       3         10       1.0    
   5164       3         13       1.0    
   5165       7         25       1.0    
   5166       6         22       1.0    
   5167       6         23       1.0    
   5168       4         16       1.0    
   5169       6         20       1.0    
   5170       8         30       1.0    
   5171       5         19       1.0    
   5172       5         19       1.0    
   5173       7         24       1.0    
   5174       3         13       1.0    
   5175       4         15       1.0    
   5176       8         30       1.0    
   5177       6         23       1.0    
   5178       8         29       1.0    
   5179       5         19       1.0    
   5180       5         19       1.0    
   5181       7         26       1.0    
   5182       6         24       1.0    
   5183       6         26       1.0    
   5184       8         29       1.0    
   5185       4         18       1.0    
   5186       5         23       1.0    
   5187       5         20       1.0    
   5188       5         18       1.0    
   5189       3         13       1.0    
   5190       5         19       1.0    
   5191       3         12       1.0    
   5192       3         12       1.0    
   5193       6         22       1.0    
   5194       3         10       1.0    
   5195       3         11       1.0    
   5196       4         14       1.0    
   5197       2         6        1.0    
   5198       7         26       1.0    
   5199       4         13       1.0    
   5200       5         17       1.0    
   5201       4         16       1.0    
   5202       6         20       1.0    
   5203       6         23       1.0    
   5204       6         23       1.0    
   5205       4         15       1.0    
   5206       5         20       1.0    
   5207       6         25       1.0    
   5208       4         16       1.0    
   5209       6         24       1.0    
   5210       4         14       1.0    
   5211       6         22       1.0    
   5212       5         17       1.0    
   5213       2         7        1.0    
   5214       4         17       1.0    
   5215       5         21       1.0    
   5216       6         25       1.0    
   5217       5         21       1.0    
   5218       4         17       1.0    
   5219       8         29       1.0    
   5220       6         23       1.0    
   5221       4         17       1.0    
   5222       6         25       1.0    
   5223       3         10       1.0    
   5224       7         25       1.0    
   5225       7         26       1.0    
   5226       5         21       1.0    
   5227       4         14       1.0    
   5228       6         24       1.0    
   5229       7         25       1.0    
   5230       3         13       1.0    
   5231       5         21       1.0    
   5232       5         21       1.0    
   5233       5         21       1.0    
   5234       2         8        1.0    
   5235       6         24       1.0    
   5236       7         26       1.0    
   5237       8         31       1.0    
   5238       6         22       1.0    
   5239       5         18       1.0    
   5240       4         13       1.0    
   5241       3         10       1.0    
   5242       2         8        1.0    
   5243       5         20       1.0    
   5244       6         23       1.0    
   5245       5         20       1.0    
   5246       4         14       1.0    
   5247       7         22       1.0    
   5248       5         19       1.0    
   5249       3         11       1.0    
   5250       5         20       1.0    
   5251       4         17       1.0    
   5252       6         24       1.0    
   5253       3         13       1.0    
   5254       5         22       1.0    
   5255       6         21       1.0    
   5256       7         26       1.0    
   5257       5         21       1.0    
   5258       2         7        1.0    
   5259       7         28       1.0    
   5260       4         15       1.0    
   5261       3         12       1.0    
   5262       5         17       1.0    
   5263       2         8        1.0    
   5264       5         18       1.0    
   5265       2         7        1.0    
   5266       6         22       1.0    
   5267       5         21       1.0    
   5268       5         21       1.0    
   5269       5         19       1.0    
   5270       4         17       1.0    
   5271       3         13       1.0    
   5272       5         20       1.0    
   5273       2         8        1.0    
   5274       7         23       1.0    
   5275       4         17       1.0    
   5276       3         9        1.0    
   5277       5         20       1.0    
   5278       5         19       1.0    
   5279       6         24       1.0    
   5280       6         24       1.0    
   5281       3         11       1.0    
   5282       4         14       1.0    
   5283       6         22       1.0    
   5284       3         13       1.0    
   5285       3         12       1.0    
   5286       4         16       1.0    
   5287       5         23       1.0    
   5288       2         8        1.0    
   5289       7         27       1.0    
   5290       2         8        1.0    
   5291       6         22       1.0    
   5292       4         14       1.0    
   5293       5         21       1.0    
   5294       6         24       1.0    
   5295       3         12       1.0    
   5296       6         21       1.0    
   5297       7         23       1.0    
   5298       4         16       1.0    
   5299       4         15       1.0    
   5300       3         12       1.0    
   5301       6         25       1.0    
   5302       6         23       1.0    
   5303       7         26       1.0    
   5304       6         25       1.0    
   5305       6         22       1.0    
   5306       2         8        1.0    
   5307       5         20       1.0    
   5308       7         26       1.0    
   5309       5         19       1.0    
   5310       6         25       1.0    
   5311       4         14       1.0    
   5312       6         22       1.0    
   5313       5         22       1.0    
   5314       7         25       1.0    
   5315       6         23       1.0    
   5316       7         25       1.0    
   5317       4         16       1.0    
   5318       7         26       1.0    
   5319       3         10       1.0    
   5320       4         18       1.0    
   5321       5         19       1.0    
   5322       6         22       1.0    
   5323       3         13       1.0    
   5324       6         24       1.0    
   5325       6         22       1.0    
   5326       3         12       1.0    
   5327       3         10       1.0    
   5328       6         22       1.0    
   5329       6         24       1.0    
   5330       3         11       1.0    
   5331       5         17       1.0    
   5332       4         16       1.0    
   5333       7         24       1.0    
   5334       6         23       1.0    
   5335       4         16       1.0    
   5336       8         29       1.0    
   5337       2         6        1.0    
   5338       8         31       1.0    
   5339       5         18       1.0    
   5340       5         19       1.0    
   5341       6         23       1.0    
   5342       5         16       1.0    
   5343       5         19       1.0    
   5344       7         25       1.0    
   5345       7         26       1.0    
   5346       3         12       1.0    
   5347       4         17       1.0    
   5348       3         14       1.0    
   5349       5         21       1.0    
   5350       6         22       1.0    
   5351       5         21       1.0    
   5352       5         20       1.0    
   5353       2         6        1.0    
   5354       7         23       1.0    
   5355       4         17       1.0    
   5356       6         23       1.0    
   5357       5         21       1.0    
   5358       4         16       1.0    
   5359       5         19       1.0    
   5360       6         21       1.0    
   5361       6         21       1.0    
   5362       4         16       1.0    
   5363       5         20       1.0    
   5364       6         22       1.0    
   5365       4         17       1.0    
   5366       6         23       1.0    
   5367       5         20       1.0    
   5368       6         25       1.0    
   5369       3         13       1.0    
   5370       5         19       1.0    
   5371       5         19       1.0    
   5372       5         18       1.0    
   5373       8         29       1.0    
   5374       7         27       1.0    
   5375       4         16       1.0    
   5376       5         19       1.0    
   5377       6         23       1.0    
   5378       7         25       1.0    
   5379       6         22       1.0    
   5380       6         26       1.0    
   5381       4         17       1.0    
   5382       4         15       1.0    
   5383       4         18       1.0    
   5384       7         25       1.0    
   5385       3         11       1.0    
   5386       5         18       1.0    
   5387       7         25       1.0    
   5388       8         29       1.0    
   5389       6         21       1.0    
   5390       5         20       1.0    
   5391       5         20       1.0    
   5392       7         24       1.0    
   5393       5         20       1.0    
   5394       3         11       1.0    
   5395       3         12       1.0    
   5396       2         8        1.0    
   5397       6         22       1.0    
   5398       3         13       1.0    
   5399       3         10       1.0    
   5400       3         13       1.0    
   5401       3         11       1.0    
   5402       4         14       1.0    
   5403       5         19       1.0    
   5404       4         15       1.0    
   5405       5         20       1.0    
   5406       6         24       1.0    
   5407       3         13       1.0    
   5408       7         25       1.0    
   5409       2         8        1.0    
   5410       7         26       1.0    
